3.407095576534123666e+03 0.000000000000000000e+00 1.512418836097228450e+03
0.000000000000000000e+00 3.397910683864787643e+03 1.898520447048581900e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
