9.368650673657655261e+02 0.000000000000000000e+00 3.257814397739155652e+02
0.000000000000000000e+00 9.364791573252982744e+02 2.480374067505792652e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
